id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23514938,Upper Duplex w/Private Access+Bath by Yankee Stop,175583687,Quisqueya,Bronx,Highbridge,40.83593,-73.93004,Private room,80,2,29,18/05/19,1.81,3,17
23545346,Cuarto para 3,168429942,Jennifer,Bronx,Norwood,40.87993,-73.87195,Private room,50,3,18,02/07/19,1.16,2,326
23597076,Bronx Cozy 1 Bedroom Apartment with entire access.,176279414,Milton,Bronx,Williamsbridge,40.87021,-73.86095,Entire home/apt,85,2,83,29/06/19,5.19,1,329
23612811,"Large, Sunny Private Bedroom in Kingsbridge, Bronx",19789539,Isaac,Bronx,Fordham,40.86737,-73.89415,Private room,47,3,14,31/05/19,0.89,1,197
23613688,Clean Spacious Duplex by Yankee Stadium,175583687,Quisqueya,Bronx,Highbridge,40.836040000000004,-73.93099000000001,Entire home/apt,240,1,22,24/06/19,1.4,3,1
23666777,LATE CHECK IN DISCOUNT! NO CLEANING FEE! 2/5 train,82889379,Shera,Bronx,Woodlawn,40.89873,-73.86449,Private room,34,1,122,28/06/19,8.24,4,5
23669006,"4 bdrm Riverdale apt, 15-30 minutes to Manhattan",2965556,Mj,Bronx,Spuyten Duyvil,40.88316,-73.91150999999999,Entire home/apt,360,2,8,16/06/19,0.51,1,71
23670513,Nice place for ladies only,177161276,Sissy,Bronx,Olinville,40.88455,-73.86587,Shared room,26,1,10,07/03/19,0.67,1,312
23712143,2e chambre pour 1 personne où couple,161081229,Ibrahim Maiga,Bronx,Morrisania,40.82434,-73.91377,Private room,40,2,80,04/07/19,5.01,2,291
23744762,Large Yankee stadium Bronx bedroom in spacious apt,8159536,Genae,Bronx,Concourse Village,40.830859999999994,-73.92025,Private room,57,1,6,11/03/19,0.42,3,220
23761645,2BR Wakefield Bronx 20 min NYC 10 min  Westchester,16851857,Paul,Bronx,Wakefield,40.89691,-73.85121,Entire home/apt,69,21,11,27/02/19,0.75,4,343
23761707,Large Private Room. Safe area. Near 4 and D trains,178229322,Vas,Bronx,Concourse Village,40.83218,-73.91951,Private room,47,5,61,15/05/19,3.8,1,130
23859280,Travelers Cozy New York Getaway,9808458,Zain,Bronx,Kingsbridge,40.87257,-73.9009,Private room,65,1,2,19/10/18,0.21,4,364
23859490,"Comfy , Cozy, New York Getaway for Travelers",9808458,Zain,Bronx,Kingsbridge,40.87287,-73.90156999999999,Private room,65,2,0,,,4,365
23879304,Beautiful room,179416315,Elizabeth,Bronx,University Heights,40.85989,-73.91189,Private room,60,2,7,01/01/19,0.46,2,156
23906042,Bronx Penthouse,179677211,Bettina,Bronx,Morris Park,40.84857,-73.85976,Entire home/apt,190,1,19,09/06/19,1.47,3,8
23952724,Best Place to stay,121379512,Maria,Bronx,Longwood,40.82434,-73.88705,Private room,44,20,0,,,2,0
24042844,"LOVE MANHATTAN 2
NEAR TO YANKE STADIUM",143052745,Ociel,Bronx,Mott Haven,40.80863,-73.92121,Private room,50,1,33,03/07/19,2.14,4,75
24086704,"The Photographer Room in Private Home, Near Metro",106460468,Felix,Bronx,Kingsbridge,40.88004,-73.9,Private room,79,3,45,12/06/19,3.0,4,59
24115562,NYC TOP CHOICE RMS located close to pub transport,55948559,Barry,Bronx,Pelham Gardens,40.86615,-73.84185,Private room,35,1,6,18/06/19,0.4,4,0
24118031,✔ Home Away From Home ✔ 100Mbps ✔ Transit Score 99,4924711,Daniel Rusteen,Bronx,Concourse,40.819520000000004,-73.92844000000001,Entire home/apt,95,2,37,06/07/19,2.89,1,193
24122725,Ivoire Realty(Bronx maison avec vue),181711840,Christophe,Bronx,Kingsbridge,40.86286,-73.9024,Private room,35,2,24,07/06/19,1.56,2,365
24137323,Private chef & Chill.,181851683,Jennifer,Bronx,Morrisania,40.83252,-73.89811,Private room,40,1,0,,,1,83
24231655,Humble Abode in the Bronx,37417547,Raquel,Bronx,Mount Eden,40.84197,-73.91292,Private room,25,2,2,19/05/18,0.14,1,0
24287367,Come Explore The Bronx And 30 Mins to Manhattan,102896902,Lawrence,Bronx,Concourse Village,40.832159999999995,-73.91598,Private room,70,3,3,22/05/19,0.4,1,178
24305252,"The Architect’s Suite w/ Private Bath, Near Metro",106460468,Felix,Bronx,Kingsbridge,40.87997,-73.90035,Private room,65,3,54,19/06/19,3.69,4,64
24305977,"The Sailors Perch Room in Private Home, Near Metro",106460468,Felix,Bronx,Kingsbridge,40.88068,-73.90012,Private room,79,3,55,20/06/19,3.68,4,63
24313701,Fully renovated Studio.Beautiful  and comfortable.,16851857,Paul,Bronx,Wakefield,40.896409999999996,-73.85077,Entire home/apt,88,5,8,24/04/19,0.61,4,322
24421357,Private Clean Room near Yankee Stadium.,10534760,Lois,Bronx,Morrisania,40.83139,-73.90165999999999,Private room,23,2,18,02/07/19,1.25,1,36
24512493,"Private room at Roselle, in the Bronx",175152359,Massiel,Bronx,Westchester Square,40.84367,-73.84911,Private room,65,2,11,15/06/19,1.11,2,158
24594184,"Cozy Mott Haven-Steps from Subway, Total Privacy",185850609,Samuel,Bronx,Mott Haven,40.810109999999995,-73.92166,Entire home/apt,125,3,62,02/07/19,4.34,1,253
24601752,"Heaven in New York, Natural Room",185908506,Cynthia,Bronx,Edenwald,40.886340000000004,-73.83431,Private room,75,3,19,20/05/19,1.55,3,166
24670583,Lovely Shared Space in the Bronx,26947215,Luis,Bronx,Clason Point,40.81862,-73.8791,Shared room,40,1,26,23/06/19,1.82,1,141
24676554,family-style apartment,162881419,Manny,Bronx,Norwood,40.87816,-73.87213,Entire home/apt,125,3,20,21/12/18,1.4,1,281
24695406,Spacious Private Basement Apartment,98157128,Michael,Bronx,Wakefield,40.887640000000005,-73.8558,Entire home/apt,100,2,38,19/06/19,2.66,1,107
24732974,1 bedroom (entire) apartment very spacious,186318389,Joanna,Bronx,Mount Eden,40.84059,-73.92156,Entire home/apt,150,1,4,17/05/18,0.28,1,0
24774169,"1 Bedroom in Affluent, Serene Bronx Neighborhood",187312110,Rilen,Bronx,Fieldston,40.887640000000005,-73.90449,Private room,50,1,28,07/07/19,2.47,1,73
24793502,Conveniently located to  manhattan,132669029,Edwin,Bronx,Throgs Neck,40.82601,-73.81907,Private room,50,3,19,12/06/19,1.36,4,8
24806106,“Studio” ideally located  across Golf Course,132669029,Edwin,Bronx,Throgs Neck,40.814370000000004,-73.82774,Entire home/apt,74,2,37,13/06/19,2.63,4,70
24821651,Hiéroglyphe,187648135,Yero,Bronx,Allerton,40.867779999999996,-73.85491,Private room,45,1,38,01/07/19,2.7,1,85
24843435,"Cozy bedroom conveniently located, close Manhattan",132669029,Edwin,Bronx,Throgs Neck,40.82696,-73.81926999999999,Private room,40,4,34,21/06/19,2.54,4,37
24886110,Spacious Apartment Steps Away from Yankee Stadium,6762900,Ashley,Bronx,Highbridge,40.83088,-73.92779,Entire home/apt,103,2,40,30/06/19,2.84,1,248
24991133,From home to home,91554527,Aboubakar,Bronx,Highbridge,40.83413,-73.92918,Private room,50,3,23,07/04/19,1.64,1,188
25002172,Private room in the Bronx for females & couples.,188218993,Suleyma,Bronx,Kingsbridge,40.8801,-73.89709,Private room,46,1,68,21/06/19,4.89,1,63
25004276,1 sunny bedroom in Parkchester,189022543,Anne,Bronx,Parkchester,40.83688,-73.85584,Private room,80,2,6,01/11/18,0.44,1,0
25031387,2 Bedroom 1 Bath by NYC Train and Major Highways,72517332,Monique & Bianca,Bronx,Kingsbridge,40.88485,-73.89756,Entire home/apt,399,2,25,09/06/19,1.79,1,356
25082230,Great Space for Business or Pleasure,189604966,Elvis,Bronx,Schuylerville,40.830220000000004,-73.83286,Private room,90,2,1,02/10/18,0.11,1,35
25227782,Throgsneck Pvt. Room two full beds close manhattan,132669029,Edwin,Bronx,Throgs Neck,40.82617,-73.82073000000001,Private room,74,3,23,05/07/19,1.77,4,58
25255024,"Lovely, Spacious & Private Garden Apt in Bronx, NY",159495469,Keren J,Bronx,Pelham Gardens,40.86681,-73.84073000000001,Entire home/apt,86,2,41,16/06/19,3.18,1,111
25287115,COMFORTABLE PRIVATE CLEAN ROOM FULLY FURNISHED,175368807,Lamesha,Bronx,Williamsbridge,40.87579,-73.86532,Private room,33,3,1,28/07/18,0.09,1,365
25296394,NYC Hideaway Urban Suite,191085997,Christopher,Bronx,Pelham Bay,40.85519,-73.82932,Entire home/apt,195,2,2,09/10/18,0.19,3,313
25315154,Modern & private studio  Bronx-Pelham Gardens,188225740,Rnl,Bronx,Pelham Gardens,40.86273,-73.83715,Entire home/apt,80,2,70,07/07/19,5.34,1,142
25323809,New Private Cozy Condo with private bedroom & bath,61699814,Shanthi,Bronx,Kingsbridge,40.87901,-73.90155,Private room,45,30,1,08/08/18,0.09,2,193
25354678,Big Blue House in the Bronx,107437866,Clint,Bronx,Edenwald,40.89124,-73.83423,Entire home/apt,149,2,59,24/06/19,4.33,1,328
25407116,HEAVENLY  PLACE,191804394,Pnb,Bronx,Longwood,40.8156,-73.90075,Entire home/apt,60,1,9,09/06/19,0.76,2,257
25475944,Tourist spot,191804394,Pnb,Bronx,Longwood,40.81668,-73.89988000000001,Private room,35,1,38,23/06/19,2.82,2,75
25476838,Private Apartment w/Sunny Balcony in Riverdale NYC,78289814,Tamara & Fran,Bronx,North Riverdale,40.903290000000005,-73.89990999999999,Entire home/apt,105,2,27,30/06/19,2.13,1,328
25480539,Bronx Roon,102501688,Julissa,Bronx,Highbridge,40.83464,-73.92505,Private room,70,2,2,30/09/18,0.17,1,348
25484515,Your Home away from Home,192335868,Johnnet,Bronx,Edenwald,40.8901,-73.84031,Private room,125,1,11,04/08/18,0.88,1,189
25518394,Comfy  Bronx retreat,90981550,Christopher R,Bronx,Morris Park,40.85548,-73.85585,Entire home/apt,125,1,76,25/06/19,6.02,1,72
25616450,1st Floor Cozy 1Br Apt. Near YANKEE STADIUM,193054505,Telia,Bronx,Morrisania,40.82936,-73.90867,Entire home/apt,150,1,26,01/07/19,3.15,1,175
25618799,Shared space w/privacy near NY Botanic Garden,21850707,Letitia,Bronx,Norwood,40.87077,-73.8817,Shared room,33,2,8,19/05/19,0.71,1,6
25815620,Bronx 1 bedroom studio apartment,179677211,Bettina,Bronx,Van Nest,40.84787,-73.86176999999999,Entire home/apt,107,1,47,23/06/19,3.63,3,8
25816034,Bronx 2 Bedroom with View of Manhattan Skyline,179677211,Bettina,Bronx,Van Nest,40.84778,-73.86146,Entire home/apt,150,1,29,03/06/19,2.23,3,24
25833266,Huge private & cozy room in the Bronx!,194102474,Digna,Bronx,Claremont Village,40.84346,-73.91150999999999,Private room,35,1,49,23/01/19,3.84,1,168
25885278,"Cozy 1 bedroom apartment in Throggs neck, bronx",193497177,George,Bronx,Throgs Neck,40.82257,-73.83773000000001,Entire home/apt,100,2,23,03/06/19,1.84,1,89
25909160,Simple Private Rm w/ Futon in the Bronx/ Storage,144119993,Charles,Bronx,Fordham,40.85801,-73.88247,Private room,21,1,9,05/08/18,0.7,2,0
25918623,Sunny & Cheery Bronx Home - with Chickens!,7558748,Lily,Bronx,Mott Haven,40.8084,-73.92036999999999,Entire home/apt,115,2,36,29/06/19,3.12,1,114
25996748,"Full Apartment, 1 Bedroom",18197276,Miguel,Bronx,Kingsbridge,40.88058,-73.90552,Entire home/apt,85,2,13,01/01/19,1.05,1,0
26003692,Large Private Bedroom/Woodlawn Location,136208791,Camille,Bronx,Wakefield,40.887229999999995,-73.86350999999999,Private room,45,1,4,17/08/18,0.31,1,365
26004876,Ivoire Realty,181711840,Christophe,Bronx,University Heights,40.862590000000004,-73.90359000000001,Private room,65,1,2,28/08/18,0.19,2,0
26077493,Fantastic 1bdr in New York,143400845,Pierpaolo,Bronx,University Heights,40.861129999999996,-73.91511,Entire home/apt,100,5,1,19/07/18,0.08,1,11
26119170,City Island Seaview Apartment,196333700,Teddy,Bronx,City Island,40.851040000000005,-73.78573,Entire home/apt,110,2,25,27/05/19,2.18,1,171
26136978,Cozy Bronx nest,196468460,German And Wendy,Bronx,Unionport,40.82848,-73.85466,Entire home/apt,85,2,68,04/07/19,5.37,1,247
26137379,15 Mins to Rockefeller Center!,196476281,Damien,Bronx,Concourse,40.83193,-73.92223,Private room,40,1,29,07/07/19,2.47,2,360
26137778,Peaceful Private Clean Rm Near 2/5Train/Metro N.,196462256,Rees,Bronx,Wakefield,40.89374,-73.85579,Private room,60,2,10,10/04/19,0.85,1,365
26142708,Yankee baseball stay,158215530,Deon,Bronx,Concourse,40.827529999999996,-73.92463000000001,Private room,200,1,0,,,2,365
26147702,YANKEE BASEBALL STAY,158215530,Deon,Bronx,Concourse,40.82714,-73.92528,Private room,200,1,0,,,2,179
26190785,Minimalistic private room w twin bed in the Bronx,144119993,Charles,Bronx,Belmont,40.85609,-73.88391,Private room,30,1,9,02/08/18,0.71,2,0
26255080,♥♥♥ Entire House with Backyard & Superfast WiFi♥♥♥,191338162,William,Bronx,Allerton,40.8616,-73.86227,Entire home/apt,142,2,31,01/07/19,2.5,5,312
26304871,New York City (Downtown) accessibly sleeps 6,197794017,Zoraida,Bronx,Bronxdale,40.85456,-73.86921,Entire home/apt,79,2,36,24/06/19,3.33,1,10
26327970,Island with City Benefits,1290628,Noemi,Bronx,City Island,40.84879,-73.78987,Entire home/apt,125,2,23,07/07/19,1.89,1,155
26473581,FORDHAM DELIGHT,199070207,Oscar,Bronx,University Heights,40.86255,-73.90669,Private room,80,3,52,24/06/19,4.79,2,0
26516462,M2 A cozy well lit room sleeps 2 on  2 single beds,295128,Carol Gloria,Bronx,Clason Point,40.81309,-73.85367,Private room,70,1,3,28/04/19,0.47,7,360
26518547,U2 comfortable double bed sleeps 2 guests,295128,Carol Gloria,Bronx,Clason Point,40.81225,-73.85502,Private room,80,1,4,01/07/19,1.48,7,365
26552340,*NYC Flat Cold Cozy Private Room w/ Blazin' WiFi*,191338162,William,Bronx,Allerton,40.85978,-73.8619,Private room,142,1,29,25/06/19,2.47,5,48
26554732,"Beautiful NYC Private Room/Bath, Late Check-In OK",191338162,William,Bronx,Allerton,40.860170000000004,-73.86198,Private room,142,1,36,02/07/19,3.5,5,57
26558970,"Fifth Element: 7bd, private home.FREE CANCELLATION",143979755,Edwin,Bronx,Pelham Gardens,40.862390000000005,-73.84362,Entire home/apt,99,1,67,06/07/19,6.07,1,337
26559892,"== Modern, A/C, Easy Check-in / Book Instantly ==",191338162,William,Bronx,Allerton,40.86014,-73.86301,Private room,142,1,30,02/07/19,2.56,5,48
26560264,"❤️ Beautiful, Bright Room - Late Self Check-In  ❤️",191338162,William,Bronx,Allerton,40.86013,-73.86339,Private room,142,1,30,02/07/19,2.56,5,57
26571486,Humble home,151714821,Ailin,Bronx,Morris Heights,40.84835,-73.9141,Entire home/apt,149,1,1,25/07/18,0.09,1,0
26604446,Spacious and close to everything,200018869,Vivian,Bronx,Claremont Village,40.84171,-73.91159,Private room,150,1,0,,,1,363
26639925,Esteem's Place Deux,141615596,Esteem,Bronx,Parkchester,40.83791,-73.85845,Private room,26,1,14,13/06/19,1.24,2,311
26640231,Magic at the Castle: private bedroom and bathroom,27964506,Ally,Bronx,Throgs Neck,40.816390000000006,-73.81954,Private room,60,1,13,30/06/19,1.09,1,35
26655705,CESAR'S PALACE,24195130,Cesar,Bronx,Pelham Gardens,40.86153,-73.83655999999999,Entire home/apt,102,1,50,23/06/19,4.19,1,349
26744053,Private Room,200933726,Momo,Bronx,Allerton,40.86659,-73.866,Private room,34,2,0,,,1,0
26766865,Large  Secured Condominium Studio,198257022,Henry,Bronx,University Heights,40.8612,-73.91065,Entire home/apt,150,1,6,10/11/18,0.53,1,191
26777948,Comfortable Studio Apartment,120035273,Ral,Bronx,Edenwald,40.89245,-73.83721,Entire home/apt,42,1,32,20/06/19,2.74,1,32
26802868,Anderson's abode,190085120,Rodney,Bronx,Morrisania,40.82823,-73.90114,Private room,150,2,0,,,1,0
26810987,"Bronx Haven : Near water, accessible to transit",16997863,Tara,Bronx,Castle Hill,40.81518,-73.84758000000001,Entire home/apt,62,3,32,23/06/19,2.79,1,42
26866997,Sweet little home,201893473,Danielisa,Bronx,Concourse,40.832240000000006,-73.92068,Private room,38,5,6,08/12/18,0.52,1,188
26893530,Quiet King Size Room(5mins)Yankee Stadium,187008191,Isabel,Bronx,Concourse,40.83285,-73.92158,Private room,45,1,43,22/06/19,3.66,1,205
26957426,Beautiful South Bronx Colonial Townhouse,6738579,Natalie,Bronx,Morrisania,40.83201,-73.89996,Entire home/apt,140,2,3,22/04/19,0.27,1,27
26996408,Multicultural House,203123161,Luis,Bronx,Concourse,40.8212,-73.92859,Entire home/apt,80,3,40,23/06/19,3.79,2,280
27016931,Bronx Apartment-> BRAND NEW BUILDING-BUILT IN 2010,203266238,Steve,Bronx,Morris Park,40.85322,-73.85144,Private room,75,5,6,31/03/19,0.55,5,29
27086130,"Heaven in New York, Suite",185908506,Cynthia,Bronx,Edenwald,40.8859,-73.83516999999999,Entire home/apt,95,3,5,31/05/19,0.66,3,311
27135927,1BEDROOM AT YANKEE STADUIM,158972140,Figo,Bronx,Concourse Village,40.82855,-73.91856,Private room,47,1,9,03/03/19,0.82,2,332
27203333,850 sq ft Large 3rd Floor NYC Family Loft,29510402,Douglas,Bronx,Longwood,40.82445,-73.90341,Private room,90,2,1,29/07/18,0.09,3,0
27227103,Furnished and Finished Basement Entire Place SAFE,122044895,Yerddy,Bronx,Wakefield,40.89382,-73.84844,Entire home/apt,75,30,7,31/05/19,0.69,2,188
27262079,Private Apt 2BR/1Bath/Kitchen/Parking in OUR HOME,119826595,Juan,Bronx,Mott Haven,40.81192,-73.91781,Entire home/apt,132,1,44,30/06/19,3.91,1,103
27293665,Bright essential cozy private room,99137905,Valentina,Bronx,Wakefield,40.88878,-73.86349,Private room,60,1,1,13/01/19,0.17,1,269
27316669,Bronx Apart,205820814,Luz,Bronx,Highbridge,40.834540000000004,-73.92751,Private room,10,1,0,,,1,180
27336179,"Che’ Randall Deux
SoBro
10 minutes to Manhattan!",30585124,Rawn,Bronx,Longwood,40.818220000000004,-73.90812,Private room,35,5,8,02/01/19,0.77,2,179
27343189,Jay's Studio Apartment,204036615,Jehan,Bronx,Allerton,40.87015,-73.85582,Entire home/apt,75,4,35,01/07/19,3.13,1,169
27366041,Sham’s home,80543188,Shamira,Bronx,Fordham,40.86299,-73.89088000000001,Private room,75,2,14,01/05/19,1.26,1,210
27405246,"Private 2 Bdrm Apt, 1 Block to Subway",34755288,Toby,Bronx,Longwood,40.81872,-73.90014000000001,Entire home/apt,75,7,0,,,1,0
27526997,"Vie's NY Unique crashpad apts sleep 14, metro*wifi",310670,Vie,Bronx,Eastchester,40.88017,-73.83574,Entire home/apt,475,2,0,,,13,359
27539706,Private city getaway,84459821,Jermaine,Bronx,Parkchester,40.83658,-73.86180999999999,Private room,55,1,32,20/06/19,2.96,1,333
27546831,Van Cortlandt Multi-Unit Building,207661442,Marcia,Bronx,Kingsbridge,40.88445,-73.89663,Private room,50,1,1,15/02/19,0.21,1,61
27638567,Beautiful home,208574990,Hattie,Bronx,Unionport,40.82972,-73.84957,Private room,60,1,0,,,1,268
27660427,FORDHAM DELUXE,199070207,Oscar,Bronx,Kingsbridge,40.863,-73.90661,Private room,80,3,24,23/06/19,2.91,2,72
27677869,Stay comfortably with us. You'll be back again....,208906697,Maxime,Bronx,Longwood,40.82248,-73.89915,Private room,50,1,13,29/05/19,1.26,1,280
27703561,both world getting to the city and safe place,15486514,Nathan,Bronx,Parkchester,40.8358,-73.85833000000001,Shared room,65,2,4,25/11/18,0.39,2,0
27706786,Room with a View,208775804,Anny,Bronx,Kingsbridge,40.88354,-73.89061,Private room,85,3,0,,,1,89
27724217,Warm and Friendly Bronx Home,209306758,Harriet,Bronx,Baychester,40.878859999999996,-73.84300999999999,Private room,69,3,9,11/06/19,0.87,2,311
27756639,Comfortable Place with Dimple,209306758,Harriet,Bronx,Baychester,40.8773,-73.84329,Private room,53,3,12,14/06/19,1.2,2,356
27760799,Christina’s home,209372017,Christina,Bronx,Bronxdale,40.8546,-73.86785,Private room,50,1,24,27/06/19,2.24,1,163
27782761,Best of both world  city and safety easy to get,15486514,Nathan,Bronx,Parkchester,40.835809999999995,-73.85864000000001,Private room,65,2,3,02/12/18,0.29,2,0
27808723,A beautiful home for vacation,152246149,Catherine,Bronx,Throgs Neck,40.83148,-73.82930999999999,Private room,65,1,23,21/06/19,2.18,5,365
27817851,A Nice Room For Unique people,152246149,Catherine,Bronx,Throgs Neck,40.82952,-73.82818,Private room,140,1,31,09/06/19,3.01,5,365
27851725,luz lunar bibis,207381757,Gabriel,Bronx,Norwood,40.876329999999996,-73.88328,Private room,45,1,18,01/07/19,1.93,1,153
27852017,Your Private Safe-Clean Haven w/Private Bath,206884583,Haidy,Bronx,Pelham Bay,40.84633,-73.83029,Private room,80,2,28,25/06/19,2.69,1,78
27921952,Bronx Home,210916369,Lucie,Bronx,Wakefield,40.88563,-73.85975,Private room,50,2,40,30/06/19,3.77,1,0
27924639,NYC Private home-1 bedroom/Private Entrance,11305944,Yahaira,Bronx,Williamsbridge,40.87135,-73.85736,Entire home/apt,145,2,5,10/12/18,0.48,5,0
27952742,TW #7 Private Rm. 2nd Fl. Full Size Bed 1 Guest,211136294,Sharon & Erika,Bronx,Schuylerville,40.83729,-73.83323,Private room,69,1,2,10/05/19,0.19,5,330
28046788,Spacious bronx room for 1,211321817,Alexander,Bronx,Eastchester,40.882709999999996,-73.83216999999999,Private room,50,1,0,,,1,88
28068963,❤️❤️NEW 2 level home 15min to the Beach ⚓ BOOK NOW,129222253,Andy,Bronx,Williamsbridge,40.87675,-73.86372,Entire home/apt,280,2,32,03/07/19,3.09,3,344
28082095,The BEST of SoBro,135412962,Charlie,Bronx,Mott Haven,40.80769,-73.91617,Entire home/apt,130,1,38,30/06/19,3.68,1,349
28084536,Casa familiar,212157854,Camilo,Bronx,Concourse,40.83703,-73.91643,Private room,40,2,32,29/06/19,3.08,2,132
28101926,Resort style living. Ferry to city 5 min walk.,67048974,Jonathan,Bronx,Clason Point,40.80644,-73.8518,Private room,48,2,33,22/06/19,3.21,1,47
28111213,Luxurious+spacious room 10 mins from UES,20359104,Pm,Bronx,Mott Haven,40.8106,-73.91667,Private room,68,1,16,26/05/19,1.55,1,347
28172338,Casas familiar,212157854,Camilo,Bronx,Concourse,40.83659,-73.91776999999999,Private room,40,1,1,13/10/18,0.11,2,8
28206135,Bronx ROOM #2 NYC-BEST DEAL,203266238,Steve,Bronx,Morris Park,40.85409,-73.85032,Private room,50,5,8,22/06/19,0.87,5,22
28206177,Bronx Brand New Room #3,203266238,Steve,Bronx,Morris Park,40.853609999999996,-73.85018000000001,Private room,85,5,5,31/05/19,0.49,5,365
28213718,"""Sweet Home near to Bronx Zoo in Little Italy """,211638781,Adriana,Bronx,Belmont,40.85287,-73.88535999999999,Private room,100,3,36,18/06/19,3.69,2,49
28250448,Confortable apt in the Bronx NYC.,14214034,Desmar,Bronx,Concourse,40.82145,-73.92856,Entire home/apt,102,2,24,26/06/19,2.76,2,288
28277212,"A Comfortable private room+Near # 2, 4 & 6 trains",184122908,Livinus,Bronx,Mott Haven,40.811609999999995,-73.90513,Private room,35,1,24,30/06/19,2.38,1,150
28291704,Mott Haven Dorm-Bed A,174785358,Rem,Bronx,Port Morris,40.8102,-73.93146999999999,Shared room,28,1,18,20/06/19,1.93,7,60
28309976,BnB & Spa,22125997,Lilly Rose,Bronx,Westchester Square,40.841840000000005,-73.84966999999999,Private room,28,1,26,21/06/19,2.65,2,123
28335929,Mott Haven Dorm-Bed B,174785358,Rem,Bronx,Port Morris,40.80952,-73.93005,Shared room,28,1,17,03/06/19,1.79,7,83
28338004,Mott Haven Dorm-Bed D,174785358,Rem,Bronx,Port Morris,40.809940000000005,-73.93061,Shared room,28,1,29,27/05/19,3.09,7,89
28338131,Mott Haven Dorm-Bed E,174785358,Rem,Bronx,Port Morris,40.80977,-73.93038,Shared room,28,1,16,22/06/19,1.7,7,0
28346829,"LOVE MANHATTAN 3
NEAR TO YANKE STADIUM",143052745,Ociel,Bronx,Mott Haven,40.81072,-73.92031,Private room,55,1,32,23/06/19,3.31,4,76
28369910,Semi Private Bedroom,214190693,Samantha,Bronx,Fordham,40.85536,-73.90241999999999,Shared room,55,1,3,23/02/19,0.31,1,83
28433202,Great value! Private room Queen size Couch bed,147762665,Jose,Bronx,Wakefield,40.88688,-73.85848,Private room,37,1,14,05/07/19,1.42,3,332
28462811,Bronx Home 5 Minute walk from Yankee Stadium,214859918,Edna,Bronx,Concourse,40.82228,-73.92783,Private room,45,1,28,24/06/19,3.07,1,161
28464767,NY PRIVATE BEDROOM QUEEN BED BY 6 TRAIN NO CURFEW,44260966,Alicia,Bronx,Soundview,40.83088,-73.86492,Private room,42,2,23,10/06/19,2.54,3,109
28466730,Akouaba,214888995,Adama,Bronx,Belmont,40.85267,-73.88627,Private room,50,2,51,06/07/19,5.17,1,325
28506595,Cute Room,8834412,Deborah,Bronx,Longwood,40.81232,-73.90299,Private room,100,3,0,,,2,364
28509709,Bronx Apartment College Ave,215183568,Matilde,Bronx,Claremont Village,40.83739,-73.91118,Private room,26,1,20,26/03/19,2.07,1,3
28522394,The Spot,215277711,Aaron,Bronx,Van Nest,40.83988,-73.86978,Entire home/apt,300,1,0,,,1,365
28567040,Bronx House #4_3,203266238,Steve,Bronx,Morris Park,40.85362,-73.85011,Private room,65,5,0,,,5,365
28574888,Guest Studio at Stella's place,15617507,Stella,Bronx,Morris Park,40.85105,-73.86049,Entire home/apt,60,2,20,19/05/19,2.29,3,208
28608063,South Bronx Oasis - Stunning 1 Bedroom Apartment,214871546,Dion,Bronx,Longwood,40.82718,-73.90241,Entire home/apt,90,2,58,30/06/19,6.8,1,301
28613110,Apt in Bronx near 6 train 20 min Manhattan or LGA.,215951448,Gulshan,Bronx,Soundview,40.8289,-73.86219,Entire home/apt,87,1,54,04/07/19,5.61,1,326
28642074,Cozy BX Corner,216136826,Shawn,Bronx,Wakefield,40.8878,-73.85372,Private room,47,2,13,02/07/19,1.62,1,347
28692232,Luxury Affordable comfort in the Bronx-Suite 3!,216456504,Annick,Bronx,Wakefield,40.89399,-73.84279000000001,Private room,65,1,52,28/06/19,5.4,3,363
28762085,Private room! nice apartment near yankee stadium,202976102,Jayceon,Bronx,Concourse Village,40.83413,-73.91669,Private room,35,1,15,25/06/19,3.88,1,70
28810799,Spacious Comfy livingroom Lounge spot in BronxHome,217290804,Robert,Bronx,Morris Park,40.856609999999996,-73.85280999999999,Shared room,40,1,2,29/10/18,0.23,1,88
28835184,Bronx Apartment,217439132,Rosalyn,Bronx,Edenwald,40.88805,-73.83248,Entire home/apt,90,15,0,,,1,89
28841361,A place to stay,217484828,Benjamin,Bronx,East Morrisania,40.83285,-73.8879,Entire home/apt,60,1,22,07/07/19,2.4,1,279
28867880,Convenient stay,217648807,Tyeesha,Bronx,Morris Heights,40.85324,-73.92143,Private room,240,1,0,,,1,363
28872377,Prolonged Traveler's Dream (a month first & more),32164030,Ikkyukim,Bronx,Hunts Point,40.81377,-73.88933,Private room,40,30,3,07/04/19,0.36,6,321
28911830,Charming redbrick Bronx Villa,191085997,Christopher,Bronx,Pelham Bay,40.8546,-73.83026,Entire home/apt,299,2,1,19/05/19,0.58,3,1
28911848,NYC Hideaway spacious Garden apartment,191085997,Christopher,Bronx,Pelham Bay,40.85413,-73.83065,Entire home/apt,125,2,7,30/06/19,0.99,3,301
28916312,Cozy nook in Bronx 5 mins from Botanical Gardens!,99956350,Aubeen,Bronx,Fordham,40.86777,-73.88396999999999,Private room,90,1,2,01/01/19,0.22,1,362
