id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31883012,private room with private bathroom to MANHATTAN,24294060,Simon,Queens,Elmhurst,40.7337,-73.88363000000001,Private room,80,3,0,,,1,364
31883238,Living In Art,238975559,Antoaneta,Queens,Woodside,40.754129999999996,-73.90204,Entire home/apt,250,2,12,07/07/19,2.81,1,137
31884808,Woodside with a view (9 minutes from midtown),49289095,John,Queens,Woodside,40.74395,-73.89984,Private room,75,1,0,,,1,138
31885563,Close to Manhattan! Comfortable area to stay♪,200239515,Shogo,Queens,Sunnyside,40.73858,-73.92555,Private room,37,30,1,20/05/19,0.6,15,0
31885820,"Private bathroom/bedroom, easy access to JFK/LGA",14501609,Zebin,Queens,Richmond Hill,40.70203,-73.82840999999999,Private room,40,2,18,14/06/19,3.44,1,30
31885991,Full size bed suite.,105762561,Kim,Queens,Jamaica,40.69102,-73.78438,Private room,65,2,2,29/04/19,0.75,3,319
31886239,beautiful 1 bedroom apt,239004977,Jess,Queens,Queens Village,40.72684,-73.74896,Private room,80,1,0,,,1,0
31890488,"3 mins walk to subway , safe neighborhood , clean",239035419,Maetika,Queens,Woodside,40.74362,-73.89158,Private room,70,1,0,,,1,5
31909528,The clean separate studio in New York,51186155,Cherry,Queens,Flushing,40.73182,-73.79505,Entire home/apt,45,1,51,04/07/19,9.39,1,49
31919501,"ALL NEW LUXURY APT- 1ST FL 4BR/2 BTH,10MIN-JFK/LGA",215385823,Az,Queens,Jamaica Hills,40.71378,-73.80292,Entire home/apt,275,1,11,06/07/19,7.5,2,280
31934408,Newly Renovated 2 Br 7min  LGA/JFK/7 mile Midtown,234396332,Joy,Queens,East Elmhurst,40.75712,-73.8874,Entire home/apt,99,1,19,07/07/19,4.01,2,143
31961126,"Private Apartment/4 Guests
Nr Beach&JFK w/Parking",209374833,Candia,Queens,Edgemere,40.59555,-73.76942,Entire home/apt,99,3,5,14/06/19,3.41,2,246
31979292,Oceanfront Beach Bungalow,4955499,Samantha,Queens,Rockaway Beach,40.58344,-73.81456,Entire home/apt,200,1,4,28/04/19,1.12,1,124
31982527,"Luxury apartment, 15 minute train to Midtown.",237015178,Anna,Queens,Astoria,40.771609999999995,-73.92063,Entire home/apt,144,2,19,06/07/19,5.33,1,18
31990505,Entire apartment.,52720583,John,Queens,Jackson Heights,40.74774,-73.88653000000001,Entire home/apt,115,2,3,10/05/19,0.84,1,6
31991309,Quaint apartment in heart of Astoria,51551032,Diane,Queens,Astoria,40.76424,-73.91516,Entire home/apt,50,4,1,30/01/19,0.19,1,0
31993628,Room in prime location! Mins from LIC & Midtown!,137358866,Kazuya,Queens,Long Island City,40.74821,-73.92087,Private room,44,30,0,,,103,247
31997308,Cozy Studio,239906704,Adrian,Queens,Woodside,40.74286,-73.91076,Private room,120,2,0,,,1,365
32007251,Home Sweet Home,118502740,Mikyla,Queens,Jamaica,40.692890000000006,-73.81079,Private room,120,2,0,,,1,0
32008547,PRIVATE APARTMENT BUSINESS FRIENDLY,16782573,Dorina,Queens,Middle Village,40.71515,-73.88391999999999,Entire home/apt,115,4,2,09/03/19,0.44,4,314
32012464,Half a block from the train! my private cozy room,239978864,Patricia,Queens,Jackson Heights,40.7489,-73.87549,Private room,50,2,20,01/07/19,4.69,1,167
32018080,Master room   套房,240055586,George,Queens,Fresh Meadows,40.7386,-73.79248,Private room,80,1,38,26/06/19,7.6,5,29
32018806,Spring Room 春,240055586,George,Queens,Fresh Meadows,40.7385,-73.79145,Private room,55,1,32,30/06/19,7.5,5,28
32019046,Best Place to Stay in the Heart of Queens,117930151,Feather Factory Hotel,Queens,Long Island City,40.74458,-73.94102,Private room,100,1,5,22/06/19,1.06,2,351
32020990,Private room&bathroom close to train/airport/city,5592622,Christina,Queens,Astoria,40.75734,-73.91365,Private room,65,1,12,01/07/19,2.55,5,149
32022699,Punjabi House 2,225025900,Jas,Queens,Ditmars Steinway,40.77783,-73.90661999999999,Private room,80,1,5,23/06/19,1.29,2,358
32036785,Big sunny room in Sunnyside,158126190,Oleg,Queens,Sunnyside,40.741409999999995,-73.92688000000001,Private room,33,7,2,20/02/19,0.4,1,0
32038185,"8mins  to JFK airport, separate door & bathroom",240203470,Modesta,Queens,Jamaica,40.67804,-73.80122,Private room,25,1,44,30/06/19,9.23,1,41
32042721,Sunny BR w/ Private LR 15 min to JFK free Parking,240239465,Okhela,Queens,St. Albans,40.70132,-73.75463,Entire home/apt,30,2,11,25/05/19,2.32,2,230
32043013,2 JFK Layover - Express train to Manhattan-30 mins,67746251,Gasminee,Queens,Ozone Park,40.68237,-73.84874,Private room,45,1,40,08/07/19,7.79,4,30
32045812,Nice Entire Place of  Large 1B1B in Great Location,47732926,William,Queens,Rego Park,40.728190000000005,-73.86032,Entire home/apt,90,1,7,23/06/19,1.84,1,64
32047002,3 JFK Layover - Express train to Manhattan-30 mins,67746251,Gasminee,Queens,Ozone Park,40.6824,-73.84997,Private room,42,1,33,24/06/19,6.39,4,31
32062843,Cute renovated apartment in the heart of flushing!,91393358,Emma,Queens,Flushing,40.75584,-73.80618,Entire home/apt,115,2,15,05/07/19,3.91,1,44
32080359,Quiet and Close to transportation,75035789,Stuart,Queens,Maspeth,40.7321,-73.89712,Private room,40,1,0,,,1,156
32081249,Sense the spirit of New York,240594389,Olga,Queens,Glendale,40.69271,-73.89519,Entire home/apt,135,3,7,01/06/19,2.0,1,120
32088018,Beautiful Single Bedroom 30 min to Manhattan.,3158364,Devika,Queens,Sunnyside,40.73641,-73.92415,Private room,40,5,5,30/06/19,1.26,4,297
32088075,Tourists Summer Getaway in New York,14234166,Peter,Queens,Ridgewood,40.704840000000004,-73.91393000000001,Private room,59,1,15,25/06/19,2.98,2,67
32093515,Flushing downtown Single room,228879817,Vicky,Queens,Flushing,40.74523,-73.83321,Private room,42,1,20,07/07/19,4.26,6,157
32094042,Flushing downtown Single room,228879817,Vicky,Queens,Flushing,40.74588,-73.83284,Private room,49,1,14,02/07/19,2.76,6,121
32107065,Private room with terrace,240858689,Anna,Queens,Long Island City,40.74794,-73.94901,Private room,100,14,0,,,1,0
32112767,Couples Retreat,137463409,Marsha,Queens,Maspeth,40.72595,-73.90299,Entire home/apt,150,1,24,01/07/19,5.26,1,236
32125848,Sunny Spacious room  and close to Manhattan,215407308,Hawk,Queens,Sunnyside,40.73708,-73.92634,Private room,48,2,1,07/05/19,0.48,3,132
32135728,⭐Sleeps 10 ⭐ Rare 4 Bedroom ⭐ 30 Mins to NYC ⭐,171646902,Sophie,Queens,Elmhurst,40.73102,-73.87383,Entire home/apt,300,2,20,25/06/19,6.32,1,298
32141672,Jewel Apartment in Hip Long Island City,20811907,Richard-Anthony,Queens,Astoria,40.767340000000004,-73.93267,Entire home/apt,90,3,14,17/06/19,2.96,1,251
32162250,Lovely and Bright Astoria apartment,241277495,Virginie,Queens,Astoria,40.75864,-73.92782,Entire home/apt,225,5,1,15/06/19,1.0,1,30
32165550,Your NY Home in a multicultural setting!,68959402,Santiago,Queens,Elmhurst,40.74685,-73.88626,Entire home/apt,70,1,8,05/06/19,1.73,1,141
32169418,Little Cottage,158407820,Omar,Queens,Woodside,40.75403,-73.90075999999999,Entire home/apt,98,2,15,26/06/19,4.13,5,337
32179659,Cute room! 15mins to LGA 17mins to Midtown.,137358866,Kazuya,Queens,Astoria,40.76399,-73.92581,Private room,37,30,1,31/05/19,0.77,103,238
32183028,Bright ‘n Clean private room close to L M train!!,240237028,Jose,Queens,Ridgewood,40.69924,-73.90191,Private room,45,2,14,11/06/19,2.96,1,168
32186906,"Ottoman 3BR, 2Bath In Safest NYC w/ Balcony",61316506,Mamun,Queens,Sunnyside,40.74603,-73.91458,Entire home/apt,145,1,14,24/06/19,2.9,2,331
32187475,"Prime loc. Spacious, bright, clean, cozy room",7627510,Eduardo,Queens,Jackson Heights,40.75318,-73.88404,Private room,80,2,5,27/06/19,1.06,1,157
32190629,Charming Astoria,92510990,Kristen,Queens,Long Island City,40.76235,-73.92651,Private room,100,3,5,01/06/19,1.4,1,42
32195520,Cozy Apartment in long island city /Astoria,241583701,Alejandro,Queens,Long Island City,40.75331,-73.92454000000001,Entire home/apt,140,7,4,21/05/19,0.85,1,35
32207088,"Wonderful large room, queen bed, next to Manhattan",36732553,Miriam,Queens,Astoria,40.756040000000006,-73.91488000000001,Private room,60,7,0,,,3,338
32224599,Descanza con plenitud,241770178,Mary Luz,Queens,East Elmhurst,40.76587,-73.87968000000001,Private room,40,2,8,24/05/19,1.88,1,10
32228971,big Room 25 min to time square,1495355,John,Queens,Forest Hills,40.72345,-73.84365,Private room,40,2,4,08/06/19,1.88,2,188
32233982,Spacious Woodside room close to all transporations,137358866,Kazuya,Queens,Woodside,40.74259,-73.91193,Private room,51,30,1,18/05/19,0.58,103,239
32240068,Room,177449995,Jade,Queens,Woodside,40.745540000000005,-73.89831,Private room,120,2,0,,,1,363
32242848,Summer room  夏,240055586,George,Queens,Fresh Meadows,40.73834,-73.79209,Private room,55,1,24,01/07/19,4.97,5,32
32251904,Mary Sweet Home,242063700,Marysell,Queens,Flushing,40.73907,-73.82943,Private room,65,1,2,10/03/19,0.41,1,0
32252006,Upper Ditmars Top FL of Home with Patio,7973451,Chris,Queens,Ditmars Steinway,40.77315,-73.89908,Entire home/apt,85,5,1,01/04/19,0.3,1,84
32252190,Fall room  秋,240055586,George,Queens,Fresh Meadows,40.737840000000006,-73.79101,Private room,50,1,20,08/07/19,4.2,5,38
32253160,Family House 旅行客栈,240055586,George,Queens,Fresh Meadows,40.73704,-73.79151,Entire home/apt,255,1,13,17/06/19,2.87,5,114
32260219,private room for up to 2 guests,242094791,Lizhen,Queens,Elmhurst,40.743109999999994,-73.88098000000001,Private room,300,1,1,18/02/19,0.21,1,89
32270656,Sweet Studio Apartment in Sunnyside,9427289,Steve,Queens,Sunnyside,40.749,-73.91858,Entire home/apt,95,3,15,01/07/19,4.5,2,23
32273036,"Lux room near train station,  LGA & Manhattan.",137358866,Kazuya,Queens,Woodside,40.74609,-73.90632,Private room,41,30,0,,,103,230
32278370,Furnished room in a nice apt 20 mins to Manhattan,212151296,Ella,Queens,Rego Park,40.72871,-73.86014,Private room,54,2,10,01/07/19,2.34,1,319
32284910,1.Nice Room near La Guardia AirPort NYC,242322561,Rosy,Queens,East Elmhurst,40.76599,-73.8693,Private room,45,1,51,02/07/19,11.59,1,66
32285578,Spacious NYC experience,242330603,Nellie,Queens,Richmond Hill,40.67863,-73.82648,Entire home/apt,129,180,0,,,1,365
32292131,"Nice bedroom in Astoria, Queens, NY",230230484,Clara,Queens,Astoria,40.76352,-73.92489,Private room,100,3,0,,,2,0
32292954,Split level Front walk-in Apartment,219333557,Rafael,Queens,East Elmhurst,40.76276,-73.86889000000001,Private room,49,1,6,03/06/19,1.25,7,55
32293598,Beautiful Mid-century Modern One Bedroom Apartment,42427156,Lisa,Queens,Astoria,40.76624,-73.91475,Entire home/apt,89,3,18,27/06/19,4.29,1,0
32293787,"Easy access Mall, Midtown & JFK. Vast room space!",137358866,Kazuya,Queens,Elmhurst,40.74467,-73.8726,Private room,26,30,0,,,103,233
32306527,RM#2-Bright room w/balcony 30 mins NYC & airports,241963980,Deborah,Queens,Jamaica Hills,40.71686,-73.79741999999999,Private room,67,2,25,07/07/19,6.88,2,318
32308571,Cozy bedroom minutes to Manhattan,68907781,Dafni,Queens,Astoria,40.768370000000004,-73.92712,Private room,45,2,4,29/06/19,1.15,3,31
32317628,"Comfortable, Quiet, close to Airports, Manhattan",242622555,J,Queens,Maspeth,40.73218,-73.89633,Private room,50,1,0,,,1,0
32341313,Cozy Room in Ridgewood/Bushwick! 25 Mins to NYC,135280693,John,Queens,Ridgewood,40.70833,-73.91039,Private room,65,3,3,24/06/19,1.29,2,342
32342541,Room Nearby train station to Times Square NYC,242831353,Blanca,Queens,Long Island City,40.75204,-73.9226,Private room,30,3,14,29/06/19,3.41,1,77
32350835,Sunnyside room mins to Times Square & JFK.,137358866,Kazuya,Queens,Sunnyside,40.74658,-73.92007,Private room,42,30,1,22/04/19,0.38,103,0
32359401,NEW renovated bathroom & Private backyard,19303369,Hiroki,Queens,Elmhurst,40.74503,-73.87099,Private room,28,30,0,,,37,1
32361370,Large Private Bedroom Near Tons Of Transit!,242962235,Yuval,Queens,Ridgewood,40.70896,-73.8956,Private room,42,30,2,04/05/19,0.6,23,204
32361532,"Chic Private Bedroom in Ridgewood, NY by 3 Trains!",242962235,Yuval,Queens,Ridgewood,40.70892,-73.89502,Private room,42,30,0,,,23,220
32361604,"Bold & Beautiful Private Bedroom, Ridgewood Queens",242962235,Yuval,Queens,Ridgewood,40.70813,-73.89664,Private room,42,30,2,07/06/19,1.62,23,208
32361650,"Trendy Private Room in Prime NY, 3 Train Nearby!",242962235,Yuval,Queens,Ridgewood,40.70727,-73.89627,Private room,42,30,0,,,23,332
32361746,"Stylish Private Bedroom in Ridgewood, NY",242962235,Yuval,Queens,Ridgewood,40.70906,-73.89511,Private room,37,30,1,28/03/19,0.29,23,318
32362267,"Duplex apartment near JFK,  LGA, train & the city",5592622,Christina,Queens,Astoria,40.75605,-73.91341,Entire home/apt,225,1,4,03/06/19,1.12,5,89
32404550,Spacious standalone room in the heart of Astoria,212776359,Larissa,Queens,Astoria,40.758359999999996,-73.9175,Private room,80,2,14,05/07/19,3.26,1,51
32407462,15min to Times Square!!  Lux apartment 3 Bedrooms,243367528,Lucca & Paula,Queens,Astoria,40.76636,-73.91366,Entire home/apt,220,1,12,04/07/19,2.81,7,308
32408593,15min to Times Square !! Charming Bedroom 03,243367528,Lucca & Paula,Queens,Astoria,40.76514,-73.91212,Private room,62,1,16,21/06/19,3.38,7,308
32408700,Astoria 1 Bedroom Apt 10 minutes from LGA Airport,23260853,Rich,Queens,Astoria,40.76889,-73.92957,Entire home/apt,125,2,4,17/06/19,0.92,1,14
32409168,15 minutes to Times Square!!!  Red Lux bedroom,243367528,Lucca & Paula,Queens,Astoria,40.76575,-73.91366,Private room,80,1,21,09/06/19,4.53,7,313
32409454,cozy bedroom 01 in the heart of Astoria- Queens,243367528,Lucca & Paula,Queens,Astoria,40.764720000000004,-73.91358000000001,Private room,70,1,14,07/07/19,3.26,7,313
32409562,Sofa-bed in apartment in Astoria! Near Manhattan!,243367528,Lucca & Paula,Queens,Astoria,40.76466,-73.91274,Shared room,40,1,17,08/06/19,3.59,7,313
32419542,JFK AIRPORT DELIGHT,243466968,Owen,Queens,Jamaica,40.67355,-73.7834,Private room,55,2,19,26/06/19,4.22,1,0
32423962,Cozy&Bright room in Queens♪Good subway access!,200239515,Shogo,Queens,Woodside,40.744820000000004,-73.89256,Private room,35,30,0,,,15,61
32428466,Top floor apt in luxury building - lease takeover,39427266,Alison,Queens,Rego Park,40.73288,-73.86438000000001,Entire home/apt,108,210,0,,,1,270
32437052,"Cozy room in the heart of Briarwood, Queens NY",49625765,Ilham,Queens,Briarwood,40.709,-73.81430999999999,Private room,62,2,9,09/06/19,2.33,1,13
32439871,Bright room near shops and subway well located,79499558,Robertina,Queens,Jackson Heights,40.75135,-73.88378,Private room,85,4,14,02/07/19,3.72,4,50
32446458,Bedroom near train station,243741999,Luz,Queens,Jackson Heights,40.74796,-73.88399,Private room,42,2,20,25/06/19,4.48,1,80
32472023,comfortable Place to live,209376540,Jing,Queens,College Point,40.76813,-73.84541999999999,Entire home/apt,60,30,0,,,1,121
32487006,JFK LUXURY APARTMENT #A,244082709,Jfk,Queens,Springfield Gardens,40.65795,-73.76996,Entire home/apt,175,1,15,07/07/19,3.31,7,68
32492270,JFK LUXURY BEDROOM # 5,244082709,Jfk,Queens,Springfield Gardens,40.66019,-73.77157,Private room,75,1,29,16/06/19,6.35,7,163
32492359,JFK LUXURY APARTMENT #B,244082709,Jfk,Queens,Springfield Gardens,40.65933,-73.77125,Entire home/apt,175,1,17,03/07/19,3.75,7,160
32492910,JFK LUXURY BEDROOM # 2,244082709,Jfk,Queens,Springfield Gardens,40.659729999999996,-73.77125,Private room,55,1,17,25/06/19,3.92,7,161
32493112,JFK LUXURY BEDROOM # 1,244082709,Jfk,Queens,Springfield Gardens,40.65953,-73.76923000000001,Private room,75,1,8,20/06/19,1.86,7,179
32493396,JFK LUXURY BEDROOM # 3,244082709,Jfk,Queens,Springfield Gardens,40.6597,-73.76993,Private room,65,1,14,23/06/19,3.23,7,177
32493667,JFK LUXURY BEDROOM # 4,244082709,Jfk,Queens,Springfield Gardens,40.65994,-73.77069,Private room,85,1,14,05/07/19,3.89,7,163
32499766,Large sunny private room with queen size bed.,34943243,Maya,Queens,Astoria,40.76273,-73.90869,Private room,48,2,1,20/02/19,0.22,1,0
32517517,Bright room with Open Terrace 3min walk to Subway,204704622,Momoyo,Queens,Elmhurst,40.740629999999996,-73.87732,Private room,33,29,1,16/06/19,1.0,7,34
32518869,Eclectic Private BR in Ridgewood Woodbine 1L-1,244171850,Jocelyn,Queens,Ridgewood,40.700829999999996,-73.90802,Private room,47,35,0,,,10,331
32519021,Unique Private BR in Ridgewood Woodbine 1L-2,244171850,Jocelyn,Queens,Ridgewood,40.70296,-73.90602,Private room,47,35,0,,,10,365
32519119,Sunny Private BR in Ridgewood Woodbine 1L-3,244171850,Jocelyn,Queens,Ridgewood,40.70075,-73.90741,Private room,47,45,0,,,10,330
32522010,Cozy Renovated 2 BR 2 Bathroom Brooklyn/Queens NYC,51810229,Moaz,Queens,Ridgewood,40.69903,-73.90961,Entire home/apt,150,28,0,,,1,197
32523945,Walk to Subway★15min to Manhattan★Min. to LGA/JFK,235252386,Smart Accommodations,Queens,Ditmars Steinway,40.77097,-73.91107,Entire home/apt,350,3,3,05/07/19,0.99,1,97
32530603,Lovely Spacious Apt close to Manhattan & Airports,244453286,Alba,Queens,Sunnyside,40.73643,-73.91886,Entire home/apt,115,2,16,18/06/19,4.36,2,34
32531001,Luxurious Newly Renovated Apartment,41658748,Ben,Queens,Ditmars Steinway,40.77129,-73.91226,Entire home/apt,175,2,16,09/06/19,4.03,3,331
32531409,"Luxury home, 2700 sq ft, 20 m to airports/City/LI!",168814318,Misha,Queens,Jamaica Estates,40.71894,-73.78188,Entire home/apt,250,2,15,30/06/19,4.46,1,94
32542979,Airy Private Bedroom in Ridgewood Woodbine 1R-1,244171850,Jocelyn,Queens,Ridgewood,40.702459999999995,-73.90604,Private room,47,30,0,,,10,340
32544460,Sleek Private Bedroom in Ridgewood Woodbine 1R-2,244171850,Jocelyn,Queens,Ridgewood,40.70285,-73.90798000000001,Private room,47,30,0,,,10,290
32544579,Calming Private BR in Ridgewood Woodbine 1R-3,244171850,Jocelyn,Queens,Ridgewood,40.701240000000006,-73.90774,Private room,47,30,0,,,10,323
32546879,Spacious Room in Astoria!,99791908,Lera,Queens,Astoria,40.75756,-73.91931,Private room,70,5,1,28/03/19,0.29,2,0
32547350,"Quiet & Elegant, 30 mins to midtown Manhattan!",56403037,Jane,Queens,Woodhaven,40.688990000000004,-73.85001,Shared room,35,1,11,22/06/19,4.52,3,53
32549231,温馨的家,239139334,Fang,Queens,Bayside,40.76898,-73.78855,Private room,48,1,7,21/06/19,3.18,3,244
32561729,Top floor apartment with Manhattan view,65284316,Fabiola,Queens,Long Island City,40.75541,-73.93647,Entire home/apt,120,1,3,04/04/19,0.72,1,0
32569486,靓房,239139334,Fang,Queens,Bayside,40.768679999999996,-73.78871,Private room,39,1,16,04/07/19,3.61,3,142
32573252,Nicely Furnished 1.5BR in LIC For Long Term Stay,2115395,Amit,Queens,Long Island City,40.74479,-73.94997,Entire home/apt,107,31,2,22/06/19,0.9,1,133
32574801,Home away from home.,244808289,Ann,Queens,Jamaica,40.67931,-73.80149,Private room,50,3,0,,,1,74
32575528,"Woodside RM close to 7 express , airport & Midtown",137358866,Kazuya,Queens,Woodside,40.74228,-73.90049,Private room,43,30,0,,,103,215
32576739,The Big Apple Paradise. 10 minutes from JFK,168704622,Patrick,Queens,Rosedale,40.66294,-73.73292,Entire home/apt,300,2,4,21/04/19,0.97,1,364
32587410,Perfect Location - ASTORIA,46081317,Fabiana,Queens,Astoria,40.75547,-73.91539,Private room,48,20,2,12/05/19,0.91,3,0
32589600,BED IN FAMILY HOUSE (ONLY WOMEN),215778245,Jessy & Christian,Queens,Corona,40.74147,-73.86753,Shared room,23,1,8,03/06/19,2.12,6,308
32591286,Cozy Neat New Building 30min from Manhattan,19303369,Hiroki,Queens,Elmhurst,40.73878,-73.87711,Private room,32,30,0,,,37,0
32595489,Very Nice and Cozy Room Right by JFK and LIRR,245002893,Christopher,Queens,Rosedale,40.6684,-73.73563,Private room,42,5,2,13/05/19,0.9,2,178
32610653,Cozy and Comfortable Vacation Apartment in Queens!,7831200,Temp,Queens,Maspeth,40.73173,-73.899,Entire home/apt,100,1,13,25/06/19,3.28,1,183
32618476,Quiet space close to the city,72234136,Eliza Alex,Queens,Astoria,40.77655,-73.93587,Private room,100,1,11,04/06/19,2.89,1,124
32620347,2min to SubwayM/R easy commute to Manhattan,43044876,Haruhisa,Queens,Elmhurst,40.73534,-73.87767,Private room,35,29,3,01/06/19,0.87,5,2
32634041,Beach suite,244964029,Anthony,Queens,Far Rockaway,40.59639,-73.7486,Entire home/apt,147,4,20,30/06/19,4.92,1,107
32636654,Jamaica Queens Apartment,160618190,Melissa,Queens,Jamaica,40.70225,-73.81546,Entire home/apt,129,30,0,,,1,348
32640244,Amazing Astoria apt minutes away from Manhattan!,245399415,Andrzej,Queens,Astoria,40.756640000000004,-73.92806,Entire home/apt,180,1,12,02/07/19,2.98,1,82
32642886,Great View Balcony Room/ 10min to  Heart of NYC,195509478,Jingyeong,Queens,Maspeth,40.74165,-73.90603,Private room,50,1,0,,,2,62
32644251,4-bedroom Haven in Ridgewood,7335887,Emily,Queens,Glendale,40.699909999999996,-73.89488,Entire home/apt,190,4,7,16/06/19,2.28,2,70
32644865,Spacious bedroom for the modern traveler,229637274,Sonia,Queens,Elmhurst,40.74792,-73.88115,Private room,42,1,6,09/06/19,3.05,2,0
32646039,NY Spacious RM w/ Own Bath near train & LaGuardia.,137358866,Kazuya,Queens,Woodside,40.746829999999996,-73.90654,Private room,50,30,0,,,103,94
32661706,"Spacious, modern and sunny 1-BD in Forest Hills",139306955,Bianca,Queens,Forest Hills,40.7164,-73.83501,Entire home/apt,150,5,3,03/06/19,0.99,1,75
32664528,5 Stops to 42nd St/Times Sqaure,57007752,Dinneal,Queens,Long Island City,40.76321,-73.93472,Private room,55,2,15,26/06/19,3.88,2,114
32664634,Be happy in NYC everything closet to you,194804585,Ines,Queens,Jackson Heights,40.75245,-73.88586,Private room,55,3,4,27/06/19,4.0,2,61
32676112,Margarita's Room # 2 A unos minutos del JFK y LGA,214738765,Lucio,Queens,Richmond Hill,40.69433,-73.83114,Private room,58,1,16,30/06/19,4.44,3,129
32694705,Sizeable Private Room - Prime NYC Location!,242962235,Yuval,Queens,Ridgewood,40.70881,-73.89689,Private room,42,30,1,01/06/19,0.79,23,37
32694901,Newly Designed / Furnished Room - PRIME Location!,242962235,Yuval,Queens,Ridgewood,40.70899,-73.89494,Private room,42,30,2,20/06/19,0.86,23,225
32697647,Spacious! 3 bed 2bath 5min JFK & Resorts Casino,199075581,Larry,Queens,Jamaica,40.671929999999996,-73.77986,Entire home/apt,135,1,23,02/07/19,8.52,1,121
32699108,"In the heart of Hunters Point, Long Island City",74116175,Lauro,Queens,Long Island City,40.745470000000005,-73.95198,Entire home/apt,300,2,7,01/07/19,2.26,1,40
32701542,Lovely Spacious Home Close to Manhattan & Airports,244453286,Alba,Queens,Sunnyside,40.73802,-73.91901999999999,Entire home/apt,180,3,10,06/07/19,2.48,2,123
32715168,Great room great view /10min to heart of NYC,195509478,Jingyeong,Queens,Maspeth,40.7412,-73.90552,Private room,55,1,2,16/06/19,1.82,2,152
32717623,Freshly furnished private room - GREAT Location!,242962235,Yuval,Queens,Ridgewood,40.70912,-73.89685,Private room,42,30,3,05/07/19,0.86,23,311
32717722,Brand New Furnished Room in Prime NYC,242962235,Yuval,Queens,Ridgewood,40.70725,-73.89473000000001,Private room,45,30,1,09/06/19,1.0,23,309
32719444,"2 entire floors,2 (Website hidden by Airbnb) to everything.",34313176,Eddie,Queens,Rego Park,40.71702,-73.86183,Entire home/apt,239,2,0,,,4,299
32721564,2 Bedroom Apartment in Residential Neighborhood,90463984,Isabelle,Queens,Richmond Hill,40.70047,-73.84085999999999,Entire home/apt,120,7,0,,,3,52
32725374,Bay Bungalow Bare-Minimum Occupancy,762610,Christopher,Queens,Arverne,40.599000000000004,-73.79603,Private room,35,3,11,05/06/19,2.73,2,54
32740979,beautiful and clean  studio apartmen in Astoria,52970439,Abraham,Queens,Astoria,40.766040000000004,-73.93108000000001,Entire home/apt,110,2,6,18/05/19,1.54,1,309
32742915,SPECIAL! NYC Summer - Reserve LOW Prices,246194760,Noel,Queens,East Elmhurst,40.759840000000004,-73.88228000000001,Private room,33,1,17,16/06/19,6.46,4,208
32744748,Rockacozy studio!,246239362,William,Queens,Belle Harbor,40.57553,-73.85299,Entire home/apt,85,1,0,,,1,33
32747955,"Charming BDR - 15min Manhattan-4min stn trains N,W",203890641,Vinicius,Queens,Ditmars Steinway,40.77482,-73.90852,Private room,85,3,13,24/06/19,3.71,2,208
32748003,Close to Flushing Main Street and Manhattan! (3D),246272839,Northern Star Realty,Queens,Flushing,40.76663,-73.81921,Entire home/apt,85,1,5,06/07/19,1.69,4,145
32750252,What’s better than “Glamping”  in NYC!!!,33287445,Jean,Queens,Elmhurst,40.74033,-73.88561,Private room,70,1,6,22/06/19,1.61,1,89
32759711,Worldclass Casa - Private Room - 5 min to JFK,115136074,Tina,Queens,Springfield Gardens,40.69034,-73.74895,Private room,70,2,12,15/06/19,2.95,3,89
32764647,Perfect apartment for the NYC experience,44169567,Ragini,Queens,Astoria,40.7561,-73.92578,Entire home/apt,170,1,1,12/05/19,0.52,1,60
32765984,Beautiful Room and private bath - Great Price!,16509151,Deborah,Queens,Forest Hills,40.71627,-73.83768,Private room,79,2,2,29/04/19,0.55,1,85
32765985,Cozy sofa-bed 2 in apartment!  Near to Manhattan !,243367528,Lucca & Paula,Queens,Astoria,40.76663,-73.91436,Shared room,36,1,10,09/06/19,2.36,7,313
32770241,Spacious Sunnyside Room. Lots of Natural Lights.,137358866,Kazuya,Queens,Sunnyside,40.748740000000005,-73.91315,Private room,35,30,0,,,103,191
32770484,"Big Gorgeous Room•A/C| Close NYC 
Modern & Clean",192187594,Joselyn,Queens,Maspeth,40.72504,-73.88976,Private room,55,2,9,23/06/19,2.35,1,180
32781823,"Private 2bedrooms&bathroom near airport,train&city",5592622,Christina,Queens,Astoria,40.75676,-73.91334,Private room,115,1,4,02/07/19,1.05,5,90
32786180,Comfortable private single room (Queens),234393604,Sol,Queens,Middle Village,40.71474,-73.89931,Private room,28,1,21,19/06/19,6.49,1,14
32788877,"Private Queen Room in 2Br
on Broadway Astoria",193111692,Dan,Queens,Astoria,40.76317,-73.92208000000001,Private room,75,21,0,,,1,0
32789884,The livingroom turned bedroom in a 1Br apartment,4361061,Abrm,Queens,Astoria,40.77122,-73.92326,Private room,62,1,7,30/06/19,2.1,2,25
32790547,"Private Cozy Room, easy to go around in NY City!",246665018,Helio,Queens,Long Island City,40.76266,-73.93929,Private room,60,7,1,06/07/19,1.0,1,115
32809387,The cutest little bungalow in Rockaway!,45364547,Lauren,Queens,Arverne,40.59384,-73.79392,Entire home/apt,300,2,1,23/06/19,1.0,1,2
32810768,Feel at home at this beautiful 2Br apartment!,29959226,Elad,Queens,Kew Gardens Hills,40.72876,-73.81967,Entire home/apt,65,13,1,25/05/19,0.67,1,0
